,0.5,1.0,9.71,20.01,29.0,29.08,59.48,72.82,185.76,188.53,205.29,238.49,275.6,283.15,294.48,294.68,294.9,295.13,295.31,295.49
-16.549019607843135,6.8213496245157835e-12,-2.6677831268249968e-11,-2.851783336973505e-11,1.5780620414939184e-11,2.0883657319030988e-12,9.40028484028107e-12,6.247210322789178e-12,1.6023178142086072e-10,3.836379457576997e-10,2.1767063587228757e-10,7.528385459414495e-10,2.6781076644892226e-10,1.9904101778029824e-10,6.347866501476606e-10,1.5223218535239486e-09,1.612393695048012e-09,7.321226147099116e-10,3.943152360410184e-10,4.090921389748623e-10,4.757506501718002e-10
-16.392156862745097,-1.1873071729593775e-11,9.689407083562496e-12,3.638102004037589e-11,3.0448735973859758e-12,-6.910197534220358e-12,4.1161506775968665e-11,1.1656669887468708e-11,1.4662368301026678e-10,3.4033529231365084e-10,2.1479583418264369e-10,1.0613322720055454e-09,2.1481225491856083e-10,1.9004802583697034e-10,6.319666819863327e-10,2.184301242301703e-09,2.284511128870376e-09,7.713156857712244e-10,3.495470319186117e-10,5.36592408907504e-10,4.930595719328473e-10
-16.235294117647058,-2.591133477445345e-11,2.952213730453577e-12,-6.896709074060909e-13,-2.7464267226070467e-11,7.41865389562205e-14,-9.59146912199992e-12,-2.3729429494068884e-11,5.921815847475045e-11,2.3736261693027824e-10,1.5733322831028397e-10,7.832559065803744e-10,2.674392472994831e-10,2.5951272350428303e-10,4.740886371180503e-10,2.196682770386406e-09,1.8680701241313414e-09,8.529815766587871e-10,3.455532743689244e-10,4.180059595142843e-10,6.580020519626298e-10
-16.07843137254902,-1.253078084615615e-11,1.9831557312609456e-11,1.3897807109250195e-11,-2.53929086848221e-11,6.807567934917263e-12,4.435651281093585e-12,2.378338334043774e-11,1.8102219241973573e-10,2.508270339027722e-10,2.062497208356718e-10,5.112593186173021e-10,1.8397528583213571e-10,2.2952758009237656e-10,6.94651961552583e-10,1.9917241299104207e-09,2.1734207454113594e-09,1.3580719766760568e-09,3.7559940908723714e-10,3.9464247784861234e-10,4.0417354212197176e-10
-15.92156862745098,1.2877962118969557e-11,3.6061108910623474e-12,-2.6881624329375396e-11,1.2228756596976675e-11,1.412153963551419e-11,1.7305109805093717e-11,-2.309752438986108e-11,9.476377357771933e-11,1.7160812588977615e-10,3.1661231382304915e-10,4.780551245165233e-10,2.4797393104240014e-10,2.2802742857868925e-10,6.94651961552583e-10,1.9917241299104207e-09,2.1734207454113594e-09,1.3580719766760568e-09,3.7559940908723714e-10,3.9464247784861234e-10,4.0417354212197176e-10
-15.764705882352942,3.191545956145331e-11,1.1299900077961027e-10,6.268029470671476e-12,-2.94297706662423e-11,1.2280364624156587e-12,3.425776024457873e-11,-4.411899859921986e-12,-1.2507029424187509e-11,2.0378455786057643e-10,4.356277549408204e-10,8.298347900613181e-10,3.171052291271366e-10,2.5251015933145513e-10,7.739001923090681e-10,1.7983687919297942e-09,1.6690628275048246e-09,1.3541318797445723e-09,4.108693904070032e-10,3.793612237417059e-10,7.134105997120832e-10
-15.607843137254902,1.4877186712922053e-11,2.8623688470094035e-11,-2.9001951851485068e-11,-1.262138812118919e-11,2.1640184079421425e-12,6.052184761392262e-11,-3.0252273598546785e-12,7.224859885654735e-11,1.823519787987904e-10,5.665623044932071e-10,6.008869205908656e-10,2.801670769765661e-10,3.238828878639868e-10,7.042273031661147e-10,1.7371000940612e-09,2.3642340948297827e-09,1.3577934106207596e-09,4.412826458617532e-10,6.202592837535513e-10,4.894405590346911e-10
-15.450980392156863,1.5735463390828774e-11,-2.352944838937533e-11,-2.7784764802828312e-11,3.3858970944188435e-12,-3.653994930531592e-11,3.4352179475484645e-11,5.713536406476616e-12,6.925152132975065e-11,2.0075199981514832e-10,4.5335716483256573e-10,7.974671738084006e-10,3.111057959797897e-10,3.051392043037989e-10,4.782812028621598e-10,1.7373431795973874e-09,1.6295322516756212e-09,8.623604558970062e-10,3.7067113572783075e-10,4.4131548733326887e-10,4.8580072698905e-10
-15.294117647058822,3.370502654531258e-11,1.653978622284401e-11,5.0322811263703364e-11,-9.772976899673453e-12,-2.2132806156140923e-12,6.674911847109457e-11,6.8858596578328035e-12,9.878274868542256e-11,1.9075441070670609e-10,4.886057405514644e-10,5.284931741582668e-10,2.5462403584937995e-10,2.69542567629424e-10,5.742609905777855e-10,1.8328916297679976e-09,2.066287172843687e-09,9.975289162618196e-10,4.760286297709252e-10,5.95175730003801e-10,4.624841617111439e-10
-15.137254901960784,2.6190194057437623e-11,-2.4789446635784644e-12,1.1872192045734363e-11,-1.6252716571701654e-11,1.5316441398726678e-11,-4.1245369819687515e-12,-9.348090358921915e-13,1.5392182042912617e-10,1.6362706179378863e-10,6.068898724672589e-10,6.549501409071186e-10,3.9996191659403255e-10,3.5549573672128395e-10,5.742609905777855e-10,1.8328916297679976e-09,2.066287172843687e-09,9.975289162618196e-10,4.760286297709252e-10,5.95175730003801e-10,4.624841617111439e-10
-14.980392156862745,-1.7076099184358975e-11,1.3243030264781495e-11,4.172714248073446e-11,1.4946681613739113e-11,1.722417903585951e-11,5.888827762035919e-11,-1.7548488569686112e-11,1.417546415919387e-10,1.8561208132723257e-10,6.142645422450607e-10,7.834385872671084e-10,3.369221250685197e-10,3.057080655123302e-10,4.865241190510347e-10,1.4555997119754007e-09,2.3930589373150018e-09,9.319216253890379e-10,3.7544663759672134e-10,5.607877767823162e-10,7.719338091858336e-10
-14.823529411764707,1.4604778434281533e-11,-1.4683949839781287e-11,-1.6554154365984586e-11,-2.0317728386578056e-12,1.483848069339386e-11,-2.1462195031687693e-11,-1.3688149498996938e-11,1.6569196933204833e-10,1.8540447630919825e-10,5.204751634065412e-10,7.276224533948948e-10,3.1194999774088816e-10,3.4185333069994013e-10,5.953197046692698e-10,1.659083125269621e-09,1.9319274337222167e-09,9.424329489491317e-10,4.3357750877362827e-10,5.756676025420353e-10,5.749005195944573e-10
-14.666666666666668,-3.4805215849453695e-11,5.841061014215617e-11,-4.597219593468532e-12,-5.2308840622875765e-12,5.725265503457847e-12,-4.697855246329687e-11,-2.4869497728487707e-11,1.0671660316579746e-10,1.7622675108546687e-10,5.651879475448587e-10,8.074128616623104e-10,3.0981794112235536e-10,4.378735838005813e-10,5.555824035052542e-10,1.7832444144954503e-09,2.2910410104325006e-09,1.3555024247375255e-09,3.801209760042683e-10,5.539365179599727e-10,6.08724889701801e-10
